"學號","院別碼","學院名","系所碼","系所名","score","入學管道碼","入學管道"
410170196,"SG","理工學院","1B","數學系資訊數學組",64,"B2D","申請入學學士班"
410170201,"SG","理工學院","1B","數學系資訊數學組",84,"B2D","申請入學學士班"
410170213,"SG","理工學院","1B","數學系資訊數學組",71,"B2D","申請入學學士班"
410170225,"SG","理工學院","1B","數學系資訊數學組",75,"B2D","申請入學學士班"
410170237,"SG","理工學院","1B","數學系資訊數學組",84,"B2D","申請入學學士班"
410170249,"SG","理工學院","1B","數學系資訊數學組",53,"B2D","申請入學學士班"
410170251,"SG","理工學院","1B","數學系資訊數學組",84,"B2D","申請入學學士班"
410170263,"SG","理工學院","1B","數學系資訊數學組",64,"B2D","申請入學學士班"
410170275,"SG","理工學院","1B","數學系資訊數學組",46,"B1D","學士班指考"
410170287,"SG","理工學院","1B","數學系資訊數學組",73,"B1D","學士班指考"
410170299,"SG","理工學院","1B","數學系資訊數學組",76,"B1D","學士班指考"
410170304,"SG","理工學院","1B","數學系資訊數學組",58,"B1D","學士班指考"
410170316,"SG","理工學院","1B","數學系資訊數學組",75,"B1D","學士班指考"
410170328,"SG","理工學院","1B","數學系資訊數學組",90,"B1D","學士班指考"
410170330,"SG","理工學院","1B","數學系資訊數學組",71,"B1D","學士班指考"
410170342,"SG","理工學院","1B","數學系資訊數學組",79,"B1D","學士班指考"
410170354,"SG","理工學院","1B","數學系資訊數學組",36,"B1D","學士班指考"
410170366,"SG","理工學院","1B","數學系資訊數學組",68,"B1D","學士班指考"
410170380,"SG","理工學院","1B","數學系資訊數學組",88,"B1D","學士班指考"
410170392,"SG","理工學院","1B","數學系資訊數學組",53,"B1D","學士班指考"
410170407,"SG","理工學院","1B","數學系資訊數學組",60,"B1D","學士班指考"
410170419,"SG","理工學院","1B","數學系資訊數學組",53,"B1D","學士班指考"
410170421,"SG","理工學院","1B","數學系資訊數學組",73,"B1D","學士班指考"
410170433,"SG","理工學院","1B","數學系資訊數學組",83,"B1D","學士班指考"
410170445,"SG","理工學院","1B","數學系資訊數學組",79,"B1D","學士班指考"
410170457,"SG","理工學院","1B","數學系資訊數學組",60,"B1D","學士班指考"
410170471,"SG","理工學院","1B","數學系資訊數學組",71,"B1D","學士班指考"
410170483,"SG","理工學院","1B","數學系資訊數學組",68,"B1D","學士班指考"
410170495,"SG","理工學院","1B","數學系資訊數學組",77,"B1D","學士班指考"
410170500,"SG","理工學院","1B","數學系資訊數學組",53,"B1D","學士班指考"
410180012,"SG","理工學院","31","數學系應用數學組",84,"B6C","繁星推薦一般考生"
410180024,"SG","理工學院","31","數學系應用數學組",85,"B6C","繁星推薦一般考生"
410180036,"SG","理工學院","31","數學系應用數學組",91,"B6C","繁星推薦一般考生"
410180048,"SG","理工學院","31","數學系應用數學組",76,"B6C","繁星推薦一般考生"
410180050,"SG","理工學院","31","數學系應用數學組",86,"B6C","繁星推薦一般考生"
410180062,"SG","理工學院","31","數學系應用數學組",87,"B6C","繁星推薦一般考生"
410180074,"SG","理工學院","31","數學系應用數學組",81,"B6C","繁星推薦一般考生"
410180086,"SG","理工學院","31","數學系應用數學組",77,"B6C","繁星推薦一般考生"
410180098,"SG","理工學院","31","數學系應用數學組",83,"B2D","申請入學學士班"
410180103,"SG","理工學院","31","數學系應用數學組",78,"B2D","申請入學學士班"
410180115,"SG","理工學院","31","數學系應用數學組",82,"B2D","申請入學學士班"
410180127,"SG","理工學院","31","數學系應用數學組",43,"B2D","申請入學學士班"
410180139,"SG","理工學院","31","數學系應用數學組",68,"B2D","申請入學學士班"
410180141,"SG","理工學院","31","數學系應用數學組",78,"B2D","申請入學學士班"
410180153,"SG","理工學院","31","數學系應用數學組",52,"B2D","申請入學學士班"
410180165,"SG","理工學院","31","數學系應用數學組",46,"B2D","申請入學學士班"
410180177,"SG","理工學院","31","數學系應用數學組",69,"B2D","申請入學學士班"
410180189,"SG","理工學院","31","數學系應用數學組",68,"B2D","申請入學學士班"
410180191,"SG","理工學院","31","數學系應用數學組",66,"B2D","申請入學學士班"
410180206,"SG","理工學院","31","數學系應用數學組",78,"B2D","申請入學學士班"
410180218,"SG","理工學院","31","數學系應用數學組",75,"B2D","申請入學學士班"
410180220,"SG","理工學院","31","數學系應用數學組",72,"B2D","申請入學學士班"
410180232,"SG","理工學院","31","數學系應用數學組",69,"B2D","申請入學學士班"
410180244,"SG","理工學院","31","數學系應用數學組",74,"B2D","申請入學學士班"
410180256,"SG","理工學院","31","數學系應用數學組",63,"B2D","申請入學學士班"
410180268,"SG","理工學院","31","數學系應用數學組",59,"B2D","申請入學學士班"
410180270,"SG","理工學院","31","數學系應用數學組",55,"B2D","申請入學學士班"
410180282,"SG","理工學院","31","數學系應用數學組",78,"B2D","申請入學學士班"
410180294,"SG","理工學院","31","數學系應用數學組",80,"B2D","申請入學學士班"
410180309,"SG","理工學院","31","數學系應用數學組",78,"B1D","學士班指考"
410180311,"SG","理工學院","31","數學系應用數學組",61,"B1D","學士班指考"
410180323,"SG","理工學院","31","數學系應用數學組",70,"B1D","學士班指考"
410180335,"SG","理工學院","31","數學系應用數學組",81,"B1D","學士班指考"
410180359,"SG","理工學院","31","數學系應用數學組",76,"B1D","學士班指考"
410180361,"SG","理工學院","31","數學系應用數學組",71,"B1D","學士班指考"
410180373,"SG","理工學院","31","數學系應用數學組",64,"B1D","學士班指考"
410180385,"SG","理工學院","31","數學系應用數學組",82,"B1D","學士班指考"
410180397,"SG","理工學院","31","數學系應用數學組",70,"B1D","學士班指考"
410180402,"SG","理工學院","31","數學系應用數學組",84,"B1D","學士班指考"
410180414,"SG","理工學院","31","數學系應用數學組",69,"B1D","學士班指考"
410180426,"SG","理工學院","31","數學系應用數學組",65,"B1D","學士班指考"
410180438,"SG","理工學院","31","數學系應用數學組",65,"B1D","學士班指考"
410180440,"SG","理工學院","31","數學系應用數學組",77,"B1D","學士班指考"
410180452,"SG","理工學院","31","數學系應用數學組",61,"B1D","學士班指考"
410180464,"SG","理工學院","31","數學系應用數學組",74,"B1D","學士班指考"
410180476,"SG","理工學院","31","數學系應用數學組",81,"B1D","學士班指考"
410180488,"SG","理工學院","31","數學系應用數學組",52,"B1D","學士班指考"
410180490,"SG","理工學院","31","數學系應用數學組",74,"B1D","學士班指考"
410180505,"SG","理工學院","31","數學系應用數學組",66,"B1D","學士班指考"
410180517,"SG","理工學院","31","數學系應用數學組",67,"B1D","學士班指考"
410180529,"SG","理工學院","31","數學系應用數學組",55,"B1D","學士班指考"
410180531,"SG","理工學院","31","數學系應用數學組",56,"B1D","學士班指考"
410180543,"SG","理工學院","31","數學系應用數學組",73,"B1D","學士班指考"
410180555,"SG","理工學院","31","數學系應用數學組",52,"B1D","學士班指考"
410191011,"SG","理工學院","33","化學系",79,"B2A","申請入學僑生"
410191023,"SG","理工學院","33","化學系",85,"B6C","繁星推薦一般考生"
410191035,"SG","理工學院","33","化學系",80,"B6C","繁星推薦一般考生"
410191047,"SG","理工學院","33","化學系",88,"B6C","繁星推薦一般考生"
410191059,"SG","理工學院","33","化學系",84,"B6C","繁星推薦一般考生"
410191061,"SG","理工學院","33","化學系",81,"B6C","繁星推薦一般考生"
410191073,"SG","理工學院","33","化學系",74,"B6C","繁星推薦一般考生"
410191085,"SG","理工學院","33","化學系",80,"B6C","繁星推薦一般考生"
410191097,"SG","理工學院","33","化學系",77,"B6C","繁星推薦一般考生"
410191102,"SG","理工學院","33","化學系",80,"B6C","繁星推薦一般考生"
410191114,"SG","理工學院","33","化學系",84,"B6C","繁星推薦一般考生"
410191126,"SG","理工學院","33","化學系",79,"B6C","繁星推薦一般考生"
410191138,"SG","理工學院","33","化學系",59,"B6C","繁星推薦一般考生"
410191140,"SG","理工學院","33","化學系",80,"B6C","繁星推薦一般考生"
410191152,"SG","理工學院","33","化學系",88,"B6C","繁星推薦一般考生"
410191164,"SG","理工學院","33","化學系",72,"B2D","申請入學學士班"
410191176,"SG","理工學院","33","化學系",70,"B2D","申請入學學士班"
410191188,"SG","理工學院","33","化學系",77,"B2D","申請入學學士班"
410191190,"SG","理工學院","33","化學系",74,"B2D","申請入學學士班"
410191205,"SG","理工學院","33","化學系",78,"B2D","申請入學學士班"
410191217,"SG","理工學院","33","化學系",59,"B2D","申請入學學士班"
410191229,"SG","理工學院","33","化學系",70,"B2D","申請入學學士班"
410191231,"SG","理工學院","33","化學系",75,"B2D","申請入學學士班"
410191243,"SG","理工學院","33","化學系",75,"B2D","申請入學學士班"
410191255,"SG","理工學院","33","化學系",77,"B2D","申請入學學士班"
410191267,"SG","理工學院","33","化學系",67,"B2D","申請入學學士班"
410191279,"SG","理工學院","33","化學系",74,"B2D","申請入學學士班"
410191281,"SG","理工學院","33","化學系",71,"B2D","申請入學學士班"
410191293,"SG","理工學院","33","化學系",58,"B2D","申請入學學士班"
410191308,"SG","理工學院","33","化學系",65,"B2D","申請入學學士班"
410191310,"SG","理工學院","33","化學系",68,"B2D","申請入學學士班"
410191322,"SG","理工學院","33","化學系",74,"B2D","申請入學學士班"
410191334,"SG","理工學院","33","化學系",76,"B2D","申請入學學士班"
410191346,"SG","理工學院","33","化學系",72,"B2D","申請入學學士班"
410191358,"SG","理工學院","33","化學系",69,"B2D","申請入學學士班"
410191360,"SG","理工學院","33","化學系",72,"B2D","申請入學學士班"
410191372,"SG","理工學院","33","化學系",69,"B2D","申請入學學士班"
410191384,"SG","理工學院","33","化學系",77,"B2D","申請入學學士班"
410191396,"SG","理工學院","33","化學系",43,"B2D","申請入學學士班"
410191401,"SG","理工學院","33","化學系",17,"B2D","申請入學學士班"
410191413,"SG","理工學院","33","化學系",81,"B1D","學士班指考"
410191425,"SG","理工學院","33","化學系",80,"B1D","學士班指考"
410191437,"SG","理工學院","33","化學系",77,"B1D","學士班指考"
410191449,"SG","理工學院","33","化學系",82,"B1D","學士班指考"
410191451,"SG","理工學院","33","化學系",67,"B1D","學士班指考"
410191463,"SG","理工學院","33","化學系",79,"B1D","學士班指考"
410191475,"SG","理工學院","33","化學系",72,"B1D","學士班指考"
410191487,"SG","理工學院","33","化學系",71,"B1D","學士班指考"
410191499,"SG","理工學院","33","化學系",73,"B1D","學士班指考"
410191504,"SG","理工學院","33","化學系",64,"B1D","學士班指考"
410191516,"SG","理工學院","33","化學系",71,"B1D","學士班指考"
410191528,"SG","理工學院","33","化學系",73,"B1D","學士班指考"
410191542,"SG","理工學院","33","化學系",80,"B1D","學士班指考"
410191554,"SG","理工學院","33","化學系",52,"B1D","學士班指考"
